customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
1602-IJQQE,True,Female,False,False,False,4,Month-to-month,False,Electronic check,75.35,338.1,True,Yes,Fiber optic,No,No,No,No,No,No
1608-GMEWB,False,Male,True,False,False,45,Month-to-month,True,Bank transfer (automatic),93.9,4200.25,True,Yes,Fiber optic,No,No,No,No,Yes,Yes
1612-EOHDH,True,Female,False,False,False,1,Month-to-month,False,Electronic check,45.15,45.15,True,No,DSL,No,No,No,No,No,No
1614-JBEBI,False,Female,False,False,False,8,Month-to-month,True,Mailed check,20.7,137.6,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1618-CFHME,True,Female,False,False,False,2,Month-to-month,True,Electronic check,75.9,143.35,True,Yes,Fiber optic,No,No,No,No,No,No
1619-YWUBB,False,Female,False,True,False,68,Two year,True,Credit card (automatic),24.95,1614.9,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1621-YNCJH,False,Female,False,True,False,36,Two year,True,Credit card (automatic),106.05,3834.4,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes
1622-HSHSF,False,Female,False,False,False,1,Month-to-month,True,Mailed check,19.55,19.55,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1623-NLDOT,True,Female,False,True,False,42,One year,False,Mailed check,33.55,1445.3,False,No phone service,DSL,No,Yes,No,Yes,No,No
1624-NALOJ,True,Male,True,False,False,5,Month-to-month,True,Electronic check,89.8,502.6,True,Yes,Fiber optic,No,Yes,No,No,No,Yes
1624-WOIWJ,True,Female,False,False,False,10,Month-to-month,True,Mailed check,84.7,832.05,True,No,Fiber optic,Yes,No,No,No,Yes,No
1625-JAIIY,True,Female,False,True,True,68,One year,True,Electronic check,83.0,5685.8,True,Yes,Fiber optic,No,No,No,No,Yes,No
1626-ERCMM,True,Male,True,True,False,20,Month-to-month,True,Electronic check,94.55,1899.65,True,Yes,Fiber optic,No,No,No,No,Yes,Yes
1627-AFWVJ,False,Female,False,False,False,29,Two year,False,Mailed check,19.4,554.25,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1628-BIZYP,False,Male,False,False,False,1,Month-to-month,True,Electronic check,85.0,85.0,True,No,Fiber optic,No,Yes,No,No,No,Yes
1629-DQQVB,False,Female,False,False,False,14,Month-to-month,False,Bank transfer (automatic),50.1,709.5,True,No,DSL,Yes,No,No,No,No,No
1635-FJFCC,False,Female,False,False,False,5,Month-to-month,True,Credit card (automatic),44.05,202.15,True,No,DSL,No,No,No,No,No,No
1635-HDGFT,False,Female,False,False,True,19,Two year,False,Mailed check,20.5,398.55,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1635-NZATJ,False,Male,True,True,False,71,Two year,False,Credit card (automatic),25.45,1789.65,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1636-NTNCO,False,Male,True,False,False,4,Month-to-month,True,Credit card (automatic),50.95,207.35,False,No phone service,DSL,No,Yes,No,No,Yes,Yes
1640-PLFMP,False,Female,False,False,False,1,Month-to-month,True,Electronic check,70.25,70.25,True,No,Fiber optic,No,No,No,No,No,No
1641-BYBTK,False,Male,False,False,True,6,Month-to-month,True,Mailed check,20.2,98.35,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1641-RQDAY,False,Female,True,True,True,32,Month-to-month,True,Electronic check,100.4,3217.65,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
1642-HMARX,False,Female,False,True,False,68,Two year,True,Electronic check,91.7,6424.7,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
1644-IRKSF,True,Female,False,True,True,33,One year,True,Electronic check,93.8,3124.5,True,No,Fiber optic,No,No,Yes,No,Yes,Yes
1656-DRSMG,False,Female,False,False,False,63,Month-to-month,True,Credit card (automatic),109.85,7002.95,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
1657-DYMBM,False,Male,False,True,False,53,Two year,False,Credit card (automatic),19.9,1110.05,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1658-BYGOY,True,Male,True,False,False,18,Month-to-month,True,Electronic check,95.45,1752.55,True,Yes,Fiber optic,No,No,No,No,Yes,Yes
1658-TJVOA,False,Female,True,False,False,6,Month-to-month,True,Electronic check,74.1,450.9,True,No,Fiber optic,Yes,No,No,No,No,No
1658-XUHBX,False,Female,True,True,True,59,Month-to-month,True,Credit card (automatic),88.75,5348.65,True,Yes,Fiber optic,No,No,Yes,No,No,Yes
1660-HSOOQ,True,Male,False,False,False,1,Month-to-month,True,Mailed check,49.65,49.65,True,No,DSL,No,No,Yes,No,No,No
1661-CZBAU,False,Male,False,False,False,48,One year,True,Bank transfer (automatic),70.95,3629.2,True,Yes,DSL,Yes,No,No,Yes,No,Yes
1663-MHLHE,False,Male,False,False,False,1,Month-to-month,False,Mailed check,19.2,19.2,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1666-JXLKU,False,Female,False,False,False,37,Month-to-month,True,Electronic check,100.05,3810.55,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
1666-JZPZT,False,Male,False,False,False,27,Month-to-month,False,Mailed check,49.0,1291.35,True,Yes,DSL,No,No,No,No,No,No
1670-SVOWZ,True,Female,False,True,True,14,Month-to-month,True,Credit card (automatic),89.65,1208.35,True,No,Fiber optic,No,Yes,No,Yes,No,Yes
1676-MQAOA,False,Male,False,False,False,72,Two year,True,Bank transfer (automatic),75.1,5336.35,True,No,DSL,Yes,Yes,Yes,Yes,Yes,No
1678-FYZOW,True,Female,False,False,False,3,Month-to-month,True,Electronic check,79.4,244.65,True,No,Fiber optic,No,No,No,No,Yes,No
1679-JRFBR,False,Female,False,True,True,70,One year,True,Credit card (automatic),108.15,7930.55,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
1680-VDCWW,False,Male,False,True,False,12,One year,False,Bank transfer (automatic),19.8,202.25,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1682-VCOIO,False,Male,False,False,False,23,One year,False,Mailed check,20.45,481.1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1684-FLBGS,False,Female,False,True,True,23,Month-to-month,True,Credit card (automatic),69.5,1652.1,True,Yes,DSL,No,Yes,No,Yes,Yes,No
1685-BQULA,False,Female,False,False,False,40,Month-to-month,True,Bank transfer (automatic),93.4,3756.4,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,No
1685-VAYJF,False,Male,False,False,False,11,Month-to-month,False,Credit card (automatic),45.2,492.0,True,No,DSL,No,No,No,No,No,No
1686-STUHN,False,Male,False,False,False,42,One year,False,Bank transfer (automatic),19.8,849.9,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1689-MRZQR,True,Male,False,True,True,34,Month-to-month,False,Electronic check,78.3,2564.3,True,No,Fiber optic,No,No,No,No,Yes,No
1689-YQBYY,False,Female,False,False,True,12,Month-to-month,True,Electronic check,76.6,893.0,True,Yes,Fiber optic,No,No,No,No,No,No
1696-HXOWK,False,Female,False,True,False,71,One year,False,Mailed check,95.65,6856.95,True,Yes,Fiber optic,Yes,Yes,No,No,Yes,No
1696-MZVAU,False,Male,False,True,True,39,One year,True,Credit card (automatic),25.25,947.75,False,No phone service,DSL,No,No,No,No,No,No
1697-BCSHV,False,Female,False,True,True,58,Month-to-month,True,Bank transfer (automatic),66.8,3970.4,True,Yes,DSL,No,Yes,No,No,Yes,No
1697-LYYYX,False,Female,False,True,True,61,One year,False,Credit card (automatic),19.1,1143.8,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1697-NVVGY,False,Male,True,True,False,19,Month-to-month,False,Bank transfer (automatic),66.4,1286.05,True,No,DSL,Yes,No,Yes,No,Yes,No
1698-XFZCI,False,Male,False,False,False,61,One year,True,Electronic check,107.75,6521.9,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
1699-HPSBG,True,Male,False,False,False,12,One year,True,Electronic check,59.8,727.8,True,No,DSL,No,No,No,Yes,Yes,No
1699-TLDLZ,False,Female,False,True,True,16,Two year,False,Mailed check,19.7,301.55,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1699-UOTXU,False,Male,False,False,False,60,Two year,False,Electronic check,61.4,3638.25,True,No,DSL,Yes,Yes,Yes,No,No,No
1702-CCFNJ,False,Male,False,True,False,52,Month-to-month,False,Bank transfer (automatic),61.35,3169.55,True,Yes,DSL,No,Yes,No,Yes,No,No
1703-MGIAB,False,Female,False,False,False,17,Month-to-month,True,Mailed check,69.0,1108.0,True,Yes,DSL,No,No,Yes,Yes,Yes,No
1704-NRWYE,True,Female,True,False,False,9,Month-to-month,True,Electronic check,80.85,751.65,True,No,Fiber optic,No,No,No,No,Yes,No
1705-GUHPV,False,Female,False,False,False,63,Two year,False,Mailed check,24.2,1618.2,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1707-HABPF,False,Female,True,False,False,46,One year,True,Bank transfer (automatic),91.3,4126.35,True,No,Fiber optic,No,Yes,Yes,No,Yes,No
1708-PBBOA,False,Female,False,False,False,42,One year,True,Electronic check,54.75,2348.45,False,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes
1709-EJDOX,False,Female,False,True,True,47,Two year,False,Mailed check,19.75,948.9,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1710-RCXUS,False,Male,False,True,False,51,One year,True,Credit card (automatic),90.35,4614.55,True,Yes,Fiber optic,No,Yes,No,No,No,Yes
1716-LSAMB,False,Male,False,True,True,45,Two year,False,Bank transfer (automatic),54.65,2553.7,True,No,DSL,Yes,No,No,Yes,No,No
1722-LDZJS,False,Male,False,True,True,53,One year,False,Credit card (automatic),20.2,1068.15,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1723-HKXJQ,True,Male,False,False,False,42,Month-to-month,True,Electronic check,101.75,4273.45,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
1724-BQUHA,True,Male,True,False,False,5,Month-to-month,True,Electronic check,89.5,477.7,True,No,Fiber optic,No,No,No,No,Yes,Yes
1724-IQWNM,False,Male,False,False,True,1,Month-to-month,True,Mailed check,19.3,19.3,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1725-IQNIY,True,Male,False,True,False,54,Two year,False,Bank transfer (automatic),109.75,6110.2,True,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
1725-MIMXW,True,Male,False,False,True,1,Month-to-month,True,Mailed check,19.45,19.45,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1728-BQDMA,False,Female,False,False,False,2,Month-to-month,False,Electronic check,44.45,82.7,True,No,DSL,No,No,No,No,No,No
1728-CXQBE,False,Male,True,True,False,64,Month-to-month,True,Electronic check,94.25,6081.4,True,Yes,Fiber optic,No,Yes,Yes,No,No,Yes
1729-VLAZJ,False,Female,False,False,True,10,One year,False,Mailed check,40.25,411.45,False,No phone service,DSL,Yes,Yes,No,Yes,No,No
1730-VFMWO,False,Female,False,True,False,34,Month-to-month,False,Bank transfer (automatic),50.2,1815.3,True,No,DSL,No,No,No,Yes,No,No
1730-ZMAME,False,Female,True,False,False,32,Month-to-month,True,Electronic check,79.5,2665.0,True,No,Fiber optic,No,No,No,No,No,Yes
1731-TVIUK,True,Female,False,False,False,4,Month-to-month,True,Electronic check,93.5,362.2,True,Yes,Fiber optic,No,Yes,No,Yes,No,Yes
1732-FEKLD,False,Female,False,False,False,54,One year,True,Bank transfer (automatic),94.75,5121.75,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,No
1732-VHUBQ,True,Female,True,True,True,47,Month-to-month,False,Bank transfer (automatic),70.55,3309.25,True,No,Fiber optic,No,No,No,No,No,No
1734-ZMNTZ,False,Female,False,True,True,11,Two year,False,Mailed check,25.0,300.7,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1735-XMJVH,False,Male,False,True,True,8,Month-to-month,True,Mailed check,19.35,152.6,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1740-CSDJP,True,Male,False,False,False,1,Month-to-month,True,Bank transfer (automatic),35.25,35.25,False,No phone service,DSL,No,No,No,No,No,Yes
1741-WTPON,False,Male,False,True,True,56,Two year,False,Mailed check,115.85,6567.9,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
1744-JHKYS,False,Female,False,True,False,34,Month-to-month,False,Electronic check,24.7,780.2,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1746-TGTWV,False,Male,False,True,False,1,Month-to-month,False,Credit card (automatic),75.35,75.35,True,No,Fiber optic,No,No,Yes,No,No,No
1750-CSKKM,True,Male,False,False,True,9,Month-to-month,False,Electronic check,55.35,449.75,True,No,DSL,No,No,No,No,Yes,No
1751-NCDLI,False,Male,True,True,False,46,Month-to-month,True,Electronic check,98.85,4564.9,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
1752-OZXFY,False,Male,False,True,False,60,One year,True,Mailed check,59.8,3561.15,True,No,DSL,Yes,No,No,No,Yes,No
1754-GKYPY,False,Male,True,True,False,22,Month-to-month,True,Bank transfer (automatic),89.75,1938.9,True,No,Fiber optic,No,No,No,No,Yes,Yes
1755-FZQEC,False,Male,False,False,False,39,One year,False,Mailed check,19.9,791.15,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1755-RMCXH,False,Male,False,True,True,2,Month-to-month,False,Mailed check,20.3,40.25,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1757-TCATG,False,Male,False,True,True,35,One year,False,Bank transfer (automatic),20.05,746.75,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1760-CAZHT,False,Male,False,False,True,25,Month-to-month,False,Mailed check,20.8,460.2,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1761-AEZZR,True,Male,False,False,False,1,Month-to-month,True,Electronic check,79.55,79.55,True,No,Fiber optic,No,No,No,No,Yes,No
1763-KUAAW,False,Female,True,False,False,18,One year,False,Bank transfer (automatic),20.35,369.6,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1763-WQFUK,False,Male,False,False,False,3,Month-to-month,True,Mailed check,50.5,147.75,True,No,DSL,No,No,No,Yes,No,No
1764-VUUMT,False,Male,False,False,True,66,Two year,False,Credit card (automatic),19.95,1269.1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1766-GKNMI,False,Male,False,False,False,29,Month-to-month,True,Electronic check,84.9,2516.2,True,Yes,Fiber optic,No,No,No,No,No,Yes
1767-CJKBA,False,Male,False,False,False,66,Two year,False,Mailed check,25.1,1697.7,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1767-TGTKO,False,Female,False,True,True,8,Month-to-month,True,Electronic check,45.45,411.75,True,No,DSL,No,No,No,No,No,No
1768-HNVGJ,False,Female,True,False,False,45,Month-to-month,True,Electronic check,70.05,3062.45,True,Yes,DSL,Yes,No,No,Yes,No,Yes
1768-ZAIFU,True,Female,True,False,False,1,Month-to-month,True,Electronic check,25.2,25.2,False,No phone service,DSL,No,No,No,No,No,No
1769-GRUIK,False,Female,False,False,False,18,Month-to-month,True,Electronic check,71.1,1247.75,True,No,Fiber optic,No,No,No,No,No,No
1771-OADNZ,True,Male,True,True,False,29,Month-to-month,True,Electronic check,95.9,2745.2,True,Yes,Fiber optic,No,Yes,Yes,No,No,Yes
1775-KWJKQ,False,Male,False,True,True,72,Two year,False,Credit card (automatic),89.85,6562.9,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
1776-SPBWV,False,Female,False,True,True,34,One year,True,Bank transfer (automatic),20.1,682.1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1777-JYQPJ,False,Male,False,False,False,2,Month-to-month,False,Mailed check,24.3,38.45,False,No phone service,DSL,No,No,No,No,No,No
1779-PWPMG,False,Female,True,True,False,72,Two year,True,Bank transfer (automatic),114.65,8333.95,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
1784-BXEFA,False,Female,False,False,False,10,Month-to-month,True,Mailed check,20.55,187.35,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1784-EZDKJ,False,Male,False,True,False,51,One year,True,Bank transfer (automatic),106.8,5498.8,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
1785-BPHTP,False,Male,False,True,True,28,Month-to-month,False,Electronic check,85.45,2289.9,True,No,Fiber optic,No,No,Yes,No,Yes,No
1790-NESIO,False,Female,False,False,False,13,Two year,True,Mailed check,20.4,261.3,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
